index,thickness,slant,width,intensity,thickness_labels,slant_labels,width_labels,intensity_labels
0,0.24471224721829085,0.26032033802547566,0.24868062491858384,0.25487722175063227,0,0,0,0
1,0.7559213391497589,0.7512940041766435,0.7504770199862433,0.7592622647722327,1,1,1,1
2,0.251038651025014,0.26470676202397586,0.7291616300045192,0.2570520794322246,0,0,1,0
3,0.751084315822535,0.742471286090364,0.2606369118093123,0.7531779048539292,1,1,0,1
4,0.24934794996433796,0.25385589969767974,0.7398116826540674,0.7532980351647443,0,0,1,1
5,0.7609303004385571,0.7385024563860019,0.25061077156553774,0.7678448450157643,1,1,0,1
6,0.748483184931741,0.7333594127556765,0.2495498321808214,0.7403254642730503,1,1,0,1
7,0.7407411785688737,0.7557565350848747,0.7535640449892547,0.7539870276951793,1,1,1,1
8,0.2361960940757007,0.2537439393420262,0.25357027792083203,0.2484952381882063,0,0,0,0
9,0.24590546837647764,0.25757861783959085,0.7575419994210908,0.2476195636204714,0,0,1,0
10,0.24686186277295502,0.24147447140037773,0.2347573607653239,0.25529979131021135,0,0,0,0
11,0.2429961719384286,0.25237216154534026,0.25401090939545934,0.24417814972868243,0,0,0,0
12,0.2370529545561196,0.24180553465571078,0.25105906898198516,0.2508557257033664,0,0,0,0
13,0.7445827750616784,0.7570892002146579,0.25235793755328845,0.7505950090887719,1,1,0,1
14,0.23943470011703732,0.23679166369997198,0.24156372325191244,0.23781162846976586,0,0,0,0
15,0.24295882645565914,0.25082114978640757,0.24416258971257299,0.2539984923604604,0,0,0,0
16,0.26443017051697637,0.24618593748504983,0.7657001493759357,0.2483150501809868,0,0,1,0
17,0.2396897928752611,0.2522306821079832,0.2667298483848381,0.25016930577157376,0,0,0,0
18,0.7365594538714351,0.7531455898048658,0.7514958732516099,0.729343822831273,1,1,1,1
19,0.7667423902212196,0.7445703368931278,0.7660980847519314,0.7554068721337812,1,1,1,1
20,0.2563928929740583,0.2527301441590547,0.2450519384370783,0.2277557788912648,0,0,0,0
21,0.7452031032626997,0.7466535775727363,0.24196739343409904,0.7565146888936719,1,1,0,1
22,0.22560367558476124,0.24905743920569479,0.24774906330860663,0.23632891335542522,0,0,0,0
23,0.7530983783958975,0.7355029009768177,0.7557360098076659,0.7517739515813588,1,1,1,1
24,0.7481542705668545,0.753511298068377,0.7486499608826032,0.7615683723021474,1,1,1,1
25,0.25342081549699164,0.2556033229900136,0.2562080300651072,0.24534759461594016,0,0,0,0
26,0.2557519161550114,0.238759350782521,0.25410573460687824,0.2539057655627825,0,0,0,0
27,0.7487343791452991,0.7610827821400186,0.2574881720169097,0.7652337316048398,1,1,0,1
28,0.7530301755728142,0.7473347355012999,0.7443949246517784,0.7718014257129421,1,1,1,1
29,0.24787541230039778,0.24767097055815154,0.7497559108614076,0.2500107679671926,0,0,1,0
30,0.7532640436897383,0.7283815258540808,0.7494331474369483,0.742499242665278,1,1,1,1
