index,thickness,slant,width,intensity,thickness_labels,slant_labels,width_labels,intensity_labels
0,0.25900626927594705,0.24154441891285744,0.25434159658281713,0.24239179494915106,0,0,0,0
1,0.7444921957419117,0.730903287322144,0.23769802179877605,0.7697300515893648,1,1,0,1
2,0.2482302434932788,0.25724222818404624,0.7349824607273829,0.23871813076940032,0,0,1,0
3,0.7465943580663272,0.7450170882683238,0.7489616118292657,0.7331868002571829,1,1,1,1
4,0.24418327121677635,0.23496602251862478,0.748210642086354,0.7344174370230535,0,0,1,1
5,0.7381535475104705,0.7377695373557732,0.7503897829157153,0.7659398234057484,1,1,1,1
6,0.7675563877512565,0.7465092264145597,0.2544917790921504,0.7515753948391367,1,1,0,1
7,0.7599041175543607,0.74003230752086,0.247030384392399,0.7473180926550147,1,1,0,1
8,0.2640380464813952,0.25475647284348857,0.7414834880929793,0.7583627959438322,0,0,1,1
9,0.2444562564184788,0.25463607124540977,0.23391773781654526,0.23530507064536382,0,0,0,0
10,0.24951106803483794,0.2616644254747783,0.24810807549516156,0.24127650673781048,0,0,0,0
11,0.23712220033703854,0.25015783584156404,0.732758231697802,0.25233879254463804,0,0,1,0
12,0.24627223839804205,0.27257908140214704,0.24426785130179526,0.2581639061411214,0,0,0,0
13,0.7435032685644958,0.7537347937442413,0.7474191833939511,0.7576642829660188,1,1,1,1
14,0.2550829864074949,0.23486922865770993,0.27008249758358444,0.2496563013826368,0,0,0,0
15,0.25558634301427935,0.2508563185036414,0.2482093490986284,0.26448941880378274,0,0,0,0
16,0.2604108832380706,0.2375386791128142,0.7419025065090781,0.2447172067468734,0,0,1,0
17,0.23645797119769235,0.25399232360696117,0.7458136781007441,0.24276920037409744,0,0,1,0
18,0.7510684992136422,0.7419606542280005,0.7625823020582975,0.7319484451595402,1,1,1,1
19,0.7400038490172401,0.7667398367884192,0.7441647902300051,0.7401260445925036,1,1,1,1
20,0.26429392017890624,0.23272675113004296,0.7442649317392666,0.2401182516729763,0,0,1,0
21,0.760512971641969,0.7435600156935901,0.22830821671647977,0.24610630727854052,1,1,0,0
22,0.23442162319256796,0.2576294321967723,0.7483980555088012,0.27182673715091227,0,0,1,0
23,0.7537714154640837,0.7506738484794704,0.2527845803452752,0.7522329012194977,1,1,0,1
24,0.7420741931057214,0.25786027220338187,0.2472799608375174,0.7477685611656899,1,0,0,1
25,0.2623070713179018,0.23671051434043905,0.7606672142021427,0.23457958732490192,0,0,1,0
26,0.2634083715510759,0.22736226307371804,0.7570761559301662,0.23822593935253725,0,0,1,0
27,0.7558642952430653,0.7481750965392948,0.255029959045304,0.7346685940290367,1,1,0,1
