index,thickness,slant,width,intensity,thickness_labels,slant_labels,width_labels,intensity_labels
0,0.7527940015127602,0.27738612357390424,0.25339546993966683,0.758204395525071,1,0,0,1
1,0.7337582982708882,0.23001952879003246,0.23586021974553878,0.725405064044453,1,0,0,1
2,0.2465953716482992,0.7675535811790761,0.7559808569152352,0.2545382200417578,0,1,1,0
3,0.2356879573894524,0.24379609346635325,0.7551807488694744,0.2684808114481523,0,0,1,0
4,0.2490306968600846,0.25915425196174724,0.24617736197503096,0.25186185410274575,0,0,0,0
5,0.7427916173553671,0.23965904141104874,0.760318266360747,0.7617853076809787,1,0,1,1
6,0.2632163674676346,0.22577437215202162,0.25455147722363547,0.24097311842362312,0,0,0,0
7,0.749200130761322,0.24240457190304768,0.7462619463633116,0.7449468743461994,1,0,1,1
8,0.26445230425892985,0.730919168847972,0.24040633400015957,0.7573544288025039,0,1,0,1
9,0.7398858348598945,0.7394408358585803,0.7463757102102162,0.7418430081999736,1,1,1,1
10,0.7663492068370443,0.2573456965644372,0.732373038047404,0.7477152733287672,1,0,1,1
11,0.7672477347778108,0.23286844631371892,0.2533355926487807,0.764898865904279,1,0,0,1
12,0.7312991563354384,0.7578358722435012,0.7423734304393307,0.7690455129321426,1,1,1,1
13,0.24776192669302552,0.24410977878310872,0.2553412197393603,0.24338082592718907,0,0,0,0
14,0.2610697700257658,0.24386595690090823,0.25055636226540057,0.25420141804270946,0,0,0,0
15,0.76051241801332,0.23867663136374256,0.25402873255807806,0.7385912333201529,1,0,0,1
16,0.24213875992126344,0.7594180435571959,0.255138740939155,0.2688921301926251,0,1,0,0
17,0.7648512688922351,0.7508966434185879,0.2584672111425121,0.7601976439436052,1,1,0,1
18,0.7537901242807059,0.7463446326438195,0.24432197171572137,0.7690273869088713,1,1,0,1
19,0.262384351198797,0.2464271485181597,0.23983787652975108,0.25585672964113515,0,0,0,0
20,0.7534815000070382,0.23604459902094344,0.2671543353200192,0.7468348715002886,1,0,0,1
21,0.24570784457892847,0.23040458983084813,0.2461144924019008,0.24980959343321346,0,0,0,0
22,0.7454141935754612,0.7504180208419375,0.7262516637617574,0.7627461260750177,1,1,1,1
23,0.7533537178075917,0.2358877401887241,0.7416239023515377,0.7528180344523396,1,0,1,1
24,0.744640536527585,0.7600680575836584,0.7601889622047087,0.7480975320880688,1,1,1,1
25,0.24228659621807477,0.26400923549876265,0.2398941727063978,0.25619229019119005,0,0,0,0
26,0.24229249842675502,0.7529841557095437,0.7494489123090156,0.2586559666902376,0,1,1,0
27,0.24399129187225965,0.2532367968352493,0.2555327010199528,0.25871834935518906,0,0,0,0
28,0.7496807254526895,0.2430400741059181,0.7448593294670849,0.7474188936295033,1,0,1,1
29,0.7582641661448717,0.2593233857260738,0.7466108016824554,0.7558286406039832,1,0,1,1
30,0.2430246207880812,0.24185675179989183,0.2654302162527202,0.2167031564944006,0,0,0,0
31,0.2698404087071256,0.26451735545527066,0.7513048696109303,0.24362248308121354,0,0,1,0
32,0.24134242979366238,0.24861000044144865,0.2613675435775398,0.25056505128648693,0,0,0,0
33,0.2599583639974292,0.25366208254026806,0.7434405902602532,0.2495154850028786,0,0,1,0
34,0.7492184458835859,0.7491122315193505,0.7443240057542008,0.7553092935120121,1,1,1,1
35,0.25047429487950995,0.24699081888939411,0.23564685262314303,0.2514684937714583,0,0,0,0
36,0.25340235635347247,0.2721395566350773,0.2511193343510494,0.2541177768120815,0,0,0,0
37,0.7238985088688215,0.7538924342851454,0.7317560427055348,0.7434055000717757,1,1,1,1
38,0.2397257460929033,0.7433218452968234,0.23972907845437993,0.2516002378186008,0,1,0,0
39,0.7581580031623667,0.7467567602795799,0.7490754103562792,0.7448384850551006,1,1,1,1
40,0.25237623429190864,0.24779709412879036,0.7457988919516203,0.24632920114060022,0,0,1,0
41,0.7380479673047553,0.24968941493978744,0.24226854024690841,0.7274267593287203,1,0,0,1
42,0.2516877669688309,0.23192153591842307,0.753901726574317,0.25359916891849693,0,0,1,0
43,0.7617427801733915,0.7564942685164129,0.7616712182675127,0.739337761239734,1,1,1,1
44,0.234890120203571,0.26152484557861727,0.7531064953040614,0.25841343607199896,0,0,1,0
45,0.7495422647184784,0.7374893487122964,0.7591188407731649,0.7587456984074832,1,1,1,1
46,0.7487632741355157,0.7404441587524077,0.22474506923407525,0.7389698071657305,1,1,0,1
47,0.24499036682327158,0.748380577841087,0.7419593962639638,0.2514020811601054,0,1,1,0
48,0.7390007681153434,0.23330603677200687,0.7282543574175487,0.7380329882238713,1,0,1,1
49,0.24554883338049757,0.26914791524822196,0.746937777151706,0.24465757975060293,0,0,1,0
50,0.7560542466081625,0.24390950520270385,0.7481350590375621,0.750404674510253,1,0,1,1
51,0.2544361902374278,0.7511216014396365,0.7478683813985021,0.241820768776215,0,1,1,0
52,0.24072911488822998,0.2378422247268054,0.7442303968712574,0.25217682862672236,0,0,1,0
53,0.2511243049854457,0.23805955266726103,0.2519109586189442,0.2636071166804959,0,0,0,0
54,0.2418089949100362,0.7496342938725448,0.7452306218621809,0.24918896935648077,0,1,1,0
55,0.26396561293526355,0.25706546083102566,0.7346568810847114,0.2517905645442807,0,0,1,0
56,0.24990998322037292,0.7492715281112823,0.2570195532683872,0.2596876286719567,0,1,0,0
57,0.23498805820258722,0.7578835941092231,0.7550689533067345,0.23545022218325184,0,1,1,0
58,0.7519693234790217,0.7634282367384083,0.7486279260919108,0.7597825138268312,1,1,1,1
59,0.757079487329762,0.763770480660071,0.25706354447802054,0.7584429713297176,1,1,0,1
60,0.7679170599497873,0.24551077494585347,0.7482743806198139,0.7465134195111728,1,0,1,1
61,0.7733881806630949,0.25485767978188134,0.24887965768838297,0.7467988223622775,1,0,0,1
62,0.7578756985631451,0.2527621355144648,0.25120775165740605,0.2413753994850959,1,0,0,0
63,0.2335090552858513,0.257102328304399,0.7508118576646808,0.24174992087250374,0,0,1,0
64,0.2483375542016957,0.7336673118902198,0.2790726969228128,0.24720120063187093,0,1,0,0
65,0.7615330789525194,0.22875179865382553,0.2560962130317935,0.7442275348927635,1,0,0,1
66,0.22443340189971567,0.25867083721290346,0.762873974791848,0.2586754240121113,0,0,1,0
67,0.766225058098127,0.23508762966183552,0.26007219343809723,0.7360952606759603,1,0,0,1
68,0.2555343197952549,0.22395548591099274,0.2492375034845663,0.26730209476928746,0,0,0,0
69,0.7453254450279114,0.7515380781399899,0.7545745787736046,0.746034248408289,1,1,1,1
70,0.746008671314471,0.7412984011132437,0.7560789049412442,0.76532621422067,1,1,1,1
71,0.7527749000617445,0.7375647821049867,0.7374915517147099,0.7384925629609466,1,1,1,1
72,0.747154268078413,0.7489170281510311,0.25581929217502625,0.7598003700993889,1,1,0,1
73,0.7337850491483278,0.2380918841388857,0.25710831799289513,0.7347946243659683,1,0,0,1
74,0.24782653378162997,0.24242098922226363,0.7344240575974502,0.2522110042771574,0,0,1,0
75,0.7314530576360337,0.7383450739417992,0.7564284309212875,0.754762621504683,1,1,1,1
76,0.2418109620481786,0.2631019695552994,0.7559471938737998,0.22592989071752628,0,0,1,0
77,0.7331381483266857,0.743853405901764,0.7412733114455851,0.7624320902955248,1,1,1,1
78,0.7482777908292351,0.265379129364025,0.25995017054737984,0.7489820441131874,1,0,0,1
79,0.7489814738898561,0.24934984926503248,0.2676748954499273,0.7527651857061317,1,0,0,1
80,0.244806365496126,0.2546952279885433,0.2502232956885048,0.2513075109188047,0,0,0,0
81,0.23200991349132055,0.7602176073141269,0.2533588875652473,0.7531798042712156,0,1,0,1
82,0.25642636305080646,0.7453472209830121,0.7389841154661086,0.2473176823964326,0,1,1,0
83,0.767056114396414,0.7628801720419927,0.7429347266481137,0.739147692756691,1,1,1,1
84,0.25138206860407347,0.7657922467236913,0.7415797944005771,0.25006683743038693,0,1,1,0
85,0.2530425411822811,0.25066549166434504,0.7435542007844452,0.25334396856823754,0,0,1,0
86,0.7458666490786086,0.7799754540990687,0.23595217621749545,0.7444178023593512,1,1,0,1
87,0.7582404828323971,0.7416843370863022,0.7305271190371594,0.7520680471407238,1,1,1,1
88,0.7638483457101479,0.7554375771784414,0.7627251940425384,0.7595876979226648,1,1,1,1
89,0.2392065906776973,0.24084111536953431,0.24257797389705812,0.2518268524067146,0,0,0,0
90,0.771259073837021,0.23848573304157436,0.7378421319764568,0.7472153844810717,1,0,1,1
91,0.7459059407877456,0.7591700753699719,0.2597818389309877,0.7419712099123029,1,1,0,1
92,0.2340795609704967,0.7632355890693269,0.25881007911156173,0.2561344431908665,0,1,0,0
93,0.2543804923552533,0.25687390656449643,0.7564801245641658,0.25702549222559984,0,0,1,0
94,0.23291504973607946,0.7642222120722045,0.25592178695132045,0.7558221733163305,0,1,0,1
95,0.2648747598056829,0.2425633346974639,0.7535776170219922,0.24185655290214692,0,0,1,0
96,0.7483734508564047,0.2540006212345853,0.26260609627768167,0.7396083161428283,1,0,0,1
97,0.2708783230722507,0.27126455135956634,0.25284956233249783,0.2563320173279677,0,0,0,0
98,0.760417956853985,0.7360926011717911,0.2572285576179181,0.7450083385452224,1,1,0,1
99,0.7424727610370846,0.24703110952225107,0.24019782581463991,0.7502168311337579,1,0,0,1
100,0.764501945855692,0.7493346340790982,0.7556702691366927,0.7464333817918049,1,1,1,1
101,0.2628090399372439,0.2680911325051239,0.7485453698620289,0.24296506230878637,0,0,1,0
102,0.7366683519446606,0.2439547578119812,0.7426991596845695,0.7528331388737816,1,0,1,1
103,0.7578108458204988,0.26463870178299426,0.7268273378428426,0.7434166249157592,1,0,1,1
104,0.24190617920049945,0.7650755154245497,0.766099357358399,0.2336889322323849,0,1,1,0
105,0.2543405257898938,0.25259348332710396,0.2437400612017071,0.24490270153015525,0,0,0,0
106,0.7650013930684246,0.2335557186588935,0.7490539266026579,0.7366099460348834,1,0,1,1
107,0.23899755499638528,0.7427190173999255,0.2608081734866087,0.23955242280681974,0,1,0,0
108,0.24346736323360704,0.7601129709147445,0.7460688308787037,0.2556741584332462,0,1,1,0
109,0.7568599294404746,0.24875818467462646,0.7597128594305128,0.7513676731453495,1,0,1,1
110,0.25725897117102847,0.7472899392652181,0.7588077172122825,0.7413088359830082,0,1,1,1
111,0.7496063173595713,0.24427938833930218,0.7523389405123871,0.7637978893329338,1,0,1,1
112,0.2634499179359553,0.7479782920319351,0.25042920582332956,0.2381328471758889,0,1,0,0
113,0.7452480400031124,0.25391746646077196,0.2534410028039667,0.7463784946500062,1,0,0,1
114,0.2483691587839456,0.2652298769562985,0.7385137732295993,0.2707597704775553,0,0,1,0
115,0.24402194875110492,0.26836853816936873,0.7425353705013084,0.26577972979937164,0,0,1,0
116,0.7565377395499857,0.23786389236481353,0.7458475745229068,0.24585296054806738,1,0,1,0
117,0.24252118119259777,0.7687623887328201,0.25621218873382184,0.2527319117415864,0,1,0,0
118,0.2605764363490367,0.7456448425769326,0.7546639197353912,0.2526157810647327,0,1,1,0
119,0.2559479530567992,0.7441366978953503,0.2489019268892695,0.27490918118970514,0,1,0,0
120,0.7700122583312637,0.7515385549046014,0.25398902620262354,0.7544718408074597,1,1,0,1
121,0.731911181205047,0.23132781840283195,0.7490045873738808,0.7513587920789464,1,0,1,1
122,0.2371004882519064,0.7427552367026232,0.7487774312081235,0.24874770662599546,0,1,1,0
123,0.7412954615002314,0.7543810100864818,0.25496762841197285,0.758247158070075,1,1,0,1
124,0.2376244825933878,0.7757460124533684,0.24340493721195827,0.25796580243115974,0,1,0,0
125,0.26039834939403766,0.7481667965911607,0.7339002169562219,0.26199721106805,0,1,1,0
126,0.23342798048454483,0.2544566926521012,0.7584317512523779,0.2545925384062263,0,0,1,0
127,0.26656589779213946,0.2378847660066655,0.250999072088804,0.25370807218115,0,0,0,0
128,0.2560834942271305,0.2533058414587018,0.747326573339921,0.2554677394352479,0,0,1,0
129,0.7550354645579106,0.26918167037164453,0.729270058761798,0.7632389139876029,1,0,1,1
130,0.26493232125566946,0.24090380877499334,0.24857368618505535,0.23628450609846635,0,0,0,0
131,0.7520059689238795,0.7498178336630825,0.2450352889666424,0.7551154688287732,1,1,0,1
132,0.7419641739031405,0.24186315049231924,0.7365016286988928,0.7602712640473361,1,0,1,1
133,0.7456421532610835,0.2538492802212617,0.2399928426917436,0.24306569333724234,1,0,0,0
134,0.7477945129089322,0.7471403758132713,0.7482508055699624,0.7604690378229915,1,1,1,1
135,0.2674698460510807,0.24395095930308647,0.27984310806910645,0.24603758604640166,0,0,0,0
136,0.2624328255629599,0.7353332989149496,0.24746490565809764,0.25877266577660973,0,1,0,0
137,0.7637373556329384,0.7332541593046014,0.7391397083370219,0.7297443560717666,1,1,1,1
138,0.7433569089967806,0.25782889602065334,0.2597626297694403,0.7477838002099483,1,0,0,1
139,0.7589168076916997,0.24603872939997298,0.7486903861284788,0.758035126105062,1,0,1,1
140,0.752546475264008,0.2447231220226632,0.25779258842635655,0.753690612984969,1,0,0,1
141,0.2378869876869474,0.23394956230853328,0.7625823429225758,0.2535851868672774,0,0,1,0
142,0.26538585091001093,0.23858114107412165,0.2532911335792731,0.2464319452688169,0,0,0,0
143,0.22314687332410504,0.756769630196892,0.2516931312934668,0.25107875913752276,0,1,0,0
144,0.258986357341849,0.7514933305049841,0.7752001441002744,0.2558006414490146,0,1,1,0
145,0.2524105430045792,0.7710708327087726,0.7561296718001773,0.2675086062340185,0,1,1,0
146,0.7608231562496989,0.23963273898662757,0.24999099491476512,0.25108515613444365,1,0,0,0
147,0.7474922228753442,0.24304585861605763,0.2580118059078336,0.2630531833817418,1,0,0,0
148,0.7602532265784517,0.25233141299321776,0.24473141728899553,0.7532893436902737,1,0,0,1
149,0.2605112285161548,0.24067059928245366,0.24667039610670596,0.2538630819239425,0,0,0,0
150,0.2524440133445015,0.23885151985663933,0.7369832208994913,0.7421375459675751,0,0,1,1
151,0.25526286551624683,0.7539461167524626,0.26642256733452874,0.2238573581936798,0,1,0,0
152,0.2438068547489481,0.743240422634342,0.7435954241508692,0.24928221989894417,0,1,1,0
153,0.7428311954311031,0.7568662781901616,0.7574649342395409,0.7668168751741631,1,1,1,1
154,0.24984947081996098,0.24906522843135304,0.7761304886156579,0.2536819560043483,0,0,1,0
155,0.7505436356994162,0.7570688793883569,0.24830742870214415,0.7449727854389027,1,1,0,1
156,0.24701289143482652,0.7542318142915891,0.2410052041821378,0.2608878008411201,0,1,0,0
157,0.7430477115852265,0.25539903865105085,0.7544138498293682,0.7494408121546589,1,0,1,1
158,0.7550146148804937,0.2599637811693154,0.7393388511657871,0.7601897466113132,1,0,1,1
159,0.7430960872452393,0.24527882545646446,0.24607848180196357,0.747444675284894,1,0,0,1
160,0.26891833241388763,0.27253943794230323,0.7560142305877662,0.25923061087555216,0,0,1,0
161,0.745307059238305,0.2558602014510912,0.2605304054175054,0.7416758531373696,1,0,0,1
162,0.7526502706279034,0.7472013950158966,0.23739246604964706,0.7482709537339836,1,1,0,1
163,0.26629263160678224,0.2500657493782315,0.74560173260472,0.25898974811642567,0,0,1,0
164,0.243578468354932,0.25474924737506816,0.24705091368949866,0.2425896467093047,0,0,0,0
165,0.2648149550201526,0.7314940507612135,0.735250672923778,0.2374089620357116,0,1,1,0
166,0.7504136679970679,0.2612517561314531,0.2449631151764669,0.7392155557935014,1,0,0,1
167,0.7378757482919095,0.7446612449315457,0.7415672392466547,0.750338033041772,1,1,1,1
168,0.24621510077664527,0.25499185624500753,0.24584067005793167,0.2529278915879331,0,0,0,0
169,0.25628824071984724,0.26535523702412683,0.23933465455296035,0.25219144609128075,0,0,0,0
170,0.7660482458520722,0.2655876076492179,0.7490245873558743,0.7414477844940079,1,0,1,1
171,0.758520967120951,0.7673056969276991,0.7414457501510794,0.7490716472844108,1,1,1,1
172,0.2431240195884255,0.7498833890254817,0.7443860341592052,0.2541141742156052,0,1,1,0
173,0.7461333575221722,0.744673080953754,0.23685555248041562,0.7528055385063264,1,1,0,1
174,0.24286742488516844,0.2566164598004347,0.749412112189488,0.25023129486538537,0,0,1,0
175,0.246765705154737,0.7490766953215022,0.7546829240915008,0.27159574467993586,0,1,1,0
176,0.2548989576771286,0.7389549182948727,0.25409567009781847,0.2748179738711418,0,1,0,0
177,0.753364716762133,0.7629911188066452,0.7423782305506306,0.7515079701030001,1,1,1,1
178,0.7418399553220879,0.7441675885421147,0.25012276526513794,0.24955574224319166,1,1,0,0
179,0.23958429584479587,0.7546189348805283,0.7619650405217018,0.24895882851235476,0,1,1,0
180,0.26184445095087344,0.254966826424727,0.7687928101807667,0.25347783538229834,0,0,1,0
181,0.25004504111217424,0.2610984916547485,0.25068993523638006,0.2450977385540285,0,0,0,0
182,0.2412373618513879,0.2718426642790866,0.7519746429275729,0.7517331286545722,0,0,1,1
183,0.2545969870997359,0.25371991998728555,0.7618737096112852,0.25465462923835125,0,0,1,0
184,0.7463729969071299,0.2546290468004431,0.7228092828475001,0.7477201904681611,1,0,1,1
185,0.7535103741082236,0.2328440310005822,0.7612926363067261,0.761339906194846,1,0,1,1
186,0.7351735979186498,0.7494077998540856,0.2422294465090327,0.7603840249173833,1,1,0,1
187,0.2507374031762679,0.2476546293773985,0.7499547808173905,0.2504198288704167,0,0,1,0
188,0.7655450778485897,0.2435548719554883,0.2515656225839864,0.7510758123045365,1,0,0,1
189,0.25144549284457407,0.23911234536541548,0.741705816665904,0.2556406036038216,0,0,1,0
190,0.2467784586648765,0.24979083457791124,0.24257798163501676,0.23774516934169407,0,0,0,0
191,0.24030521087345835,0.26344357980354277,0.24823823218403704,0.7800334923040064,0,0,0,1
192,0.27136839103452925,0.7415609708703754,0.7549007200671205,0.25011520201596293,0,1,1,0
193,0.23591389336579174,0.23127527909190163,0.7400710244566783,0.2493571267472412,0,0,1,0
194,0.2500655845366485,0.2402160998930762,0.251219525930041,0.24108513635105655,0,0,0,0
195,0.7446988733744621,0.7304409160545667,0.7476673736934842,0.7600391109919193,1,1,1,1
196,0.7441349618643057,0.7515563663909722,0.23823891096017216,0.7616766268178237,1,1,0,1
197,0.25778650172799605,0.24457030556168524,0.2795481220918038,0.24558256875781148,0,0,0,0
198,0.22978529750038848,0.7410480263754685,0.7455129016891546,0.25690486842975047,0,1,1,0
199,0.26416390394147443,0.2465707586863584,0.24572482617124128,0.24350278385958568,0,0,0,0
200,0.752106608870029,0.2533771937104369,0.7445006815292542,0.7497214350453686,1,0,1,1
201,0.25619222108579043,0.7434092401706023,0.2683227215728806,0.2593180199604575,0,1,0,0
202,0.745679535429772,0.7552805237048423,0.757230780951805,0.7406886376710379,1,1,1,1
203,0.7312099837277239,0.7534621430494466,0.7441334814222687,0.7515413280292692,1,1,1,1
204,0.7388564355833777,0.7220654571146393,0.7551603343607569,0.7442276994079569,1,1,1,1
205,0.7654204587747259,0.2602862118830925,0.7591859341772325,0.7597027574315892,1,0,1,1
206,0.7635829613164609,0.25238602634325097,0.2575688392873757,0.78247092467732,1,0,0,1
207,0.7578677580362315,0.7742417133410855,0.7315367920063497,0.7645009983585145,1,1,1,1
208,0.7697150310748908,0.25723374161784324,0.24883061598280284,0.7542174159501402,1,0,0,1
209,0.7598452305505774,0.25166954626544397,0.26495918421596365,0.7459361560527026,1,0,0,1
210,0.2760518308131746,0.7367251988893873,0.7451011219666498,0.25063385985247055,0,1,1,0
211,0.26127994644896174,0.25501528134481444,0.2297488523439955,0.24682851863990302,0,0,0,0
212,0.23954820427424126,0.2448401307844495,0.7432097649715378,0.243023576495739,0,0,1,0
213,0.770801294273915,0.23187537804227842,0.74212558253751,0.7454483227312564,1,0,1,1
214,0.7442391248738168,0.24419621735260594,0.251321170509313,0.7727906724312983,1,0,0,1
215,0.23915446646777602,0.23753417520587794,0.25808978223637985,0.24321181248302737,0,0,0,0
216,0.7628277980541593,0.7543923730724067,0.24671174155393089,0.7455255223719494,1,1,0,1
217,0.26067515845182465,0.25243352158372895,0.237197393427957,0.25580449877702954,0,0,0,0
218,0.7467073644895934,0.24297496812932784,0.7513333360920956,0.7567557307084244,1,0,1,1
219,0.2562509919669874,0.2546085613129288,0.7401774057520903,0.2569192156303459,0,0,1,0
220,0.7506047957949328,0.738278005334031,0.24754693231647695,0.7489824259678947,1,1,0,1
221,0.2591136401708973,0.7565915638471747,0.2625285186582654,0.2532459649818188,0,1,0,0
222,0.752985969491334,0.23793272756409398,0.24116769430526314,0.752790552643427,1,0,0,1
223,0.24837415620362685,0.2592993585646414,0.7385834367131129,0.26210686290852214,0,0,1,0
224,0.2505243702800599,0.760617453184817,0.7467935293306555,0.2521975030886797,0,1,1,0
225,0.25408783265316437,0.24734110254073832,0.2652200069843062,0.2581986963767559,0,0,0,0
226,0.745882319071731,0.7402252808114675,0.25479688734073813,0.7463097601163694,1,1,0,1
227,0.7368293742515811,0.23942095645402212,0.2633661619942651,0.7312441141879934,1,0,0,1
228,0.2475520625083315,0.751262803058234,0.7378826400761903,0.24519573584581172,0,1,1,0
229,0.7389459870391655,0.26242649947617824,0.2510851913213056,0.7532952623593698,1,0,0,1
230,0.2526733921183545,0.24599327119797215,0.25356301088748323,0.24957571991173216,0,0,0,0
231,0.7263682082925265,0.7450824159647595,0.24863063508569622,0.7537410627754882,1,1,0,1
232,0.24833486019266343,0.24675390813164974,0.2578755479313255,0.23230899659556292,0,0,0,0
233,0.24514978713977606,0.7500231781298634,0.7588307842208105,0.7440342331423686,0,1,1,1
234,0.7441888163119392,0.25354929444295915,0.24708318260588025,0.7598963406620773,1,0,0,1
235,0.2511692916085273,0.26364913864906725,0.7640640990919543,0.7487649381267724,0,0,1,1
236,0.24539099600027875,0.7590217596369351,0.7526042092745799,0.2493573914806057,0,1,1,0
237,0.2463692125150197,0.7588329116229975,0.25042711214660823,0.24209288592671874,0,1,0,0
238,0.7580448923011087,0.24324892018404884,0.7251970746829545,0.7455188977404029,1,0,1,1
239,0.7422064163977213,0.7496768580287354,0.7490204890273777,0.7448760766838326,1,1,1,1
240,0.23897097067551143,0.2503439921361391,0.24623894413709704,0.24631388165137033,0,0,0,0
241,0.2455055615248096,0.7427319902844731,0.2504328748138174,0.25722532028037803,0,1,0,0
242,0.7466606670228463,0.2530274850588503,0.7466274863676138,0.7507368512860358,1,0,1,1
243,0.23402616681244845,0.22246005572999786,0.23234702286378164,0.24030327515243638,0,0,0,0
