index,thickness,slant,width,intensity,thickness_labels,slant_labels,width_labels,intensity_labels,y
0,0.7407185567801364,0.7386806330073513,0.7406843985849041,0.2521315850625318,1,1,1,0,1.0
1,0.7303389580764177,0.7556418975891056,0.754232572138271,0.750960010081801,1,1,1,1,1.0
2,0.741166514869982,0.7559760834056983,0.7512458866643817,0.7550859163230915,1,1,1,1,1.0
3,0.23968534161260155,0.7349046677541614,0.24565919571722225,0.7481897050278394,0,1,0,1,0.3
4,0.2523470967641612,0.2539565156772001,0.24183665904031584,0.2503873603518993,0,0,0,0,0.0
5,0.7241203425845285,0.7460460893676848,0.7456911805698321,0.7311928843588772,1,1,1,1,1.0
6,0.7468476270384622,0.7493569135819057,0.7301047761834084,0.7473506391865326,1,1,1,1,1.0
7,0.24782958950506354,0.23151784441190307,0.2440550852908919,0.23678084969606308,0,0,0,0,0.0
8,0.2514872259663414,0.23858767679533543,0.24079276662048685,0.24917599351998168,0,0,0,0,0.0
9,0.2466910750310736,0.7538492915645931,0.25920443427010953,0.7640868876926984,0,1,0,1,0.3
10,0.7755665200203677,0.7530556698071036,0.746892621872204,0.2526166284768516,1,1,1,0,1.0
11,0.7511416812288026,0.7564247026819607,0.7527327587968621,0.2613852288014208,1,1,1,0,1.0
12,0.7617248525905196,0.7294995085271359,0.7501670448119708,0.7563591660081469,1,1,1,1,1.0
13,0.2483322477813462,0.25863038949408745,0.25754359193659915,0.24512766046791254,0,0,0,0,0.0
14,0.7523006271442405,0.7264026693651896,0.7498278329904159,0.25984107949572194,1,1,1,0,1.0
15,0.2534626450933247,0.7356417662604455,0.2685717001498878,0.7304907039197517,0,1,0,1,0.3
16,0.259741092438009,0.7581230169049208,0.23225710672315308,0.7587096417006157,0,1,0,1,0.3
17,0.7732716109237963,0.25645109612453837,0.7397925109461669,0.7466131294441914,1,0,1,1,0.7
18,0.7526963414646082,0.7317674981854391,0.7491921081170575,0.7478942419294157,1,1,1,1,1.0
19,0.2670631404440276,0.24155701748989214,0.24670097168608182,0.254211357646355,0,0,0,0,0.0
20,0.7529984858446153,0.7518440964945314,0.7442114257382313,0.24624240504193762,1,1,1,0,1.0
21,0.75604028895969,0.7561530958106222,0.7601335134253197,0.7520020597179964,1,1,1,1,1.0
22,0.2504085222853272,0.24559411028348185,0.2623059320725201,0.23928972963361667,0,0,0,0,0.0
23,0.7425350540910199,0.2561783812988332,0.7567166534382266,0.26219488091379184,1,0,1,0,0.7
24,0.255349485782121,0.2355607299235308,0.26046136482966104,0.24020270415061015,0,0,0,0,0.0
25,0.23586682229451325,0.248995820079338,0.25186093961895445,0.24112276649968323,0,0,0,0,0.0
26,0.2429738966844156,0.26523270764368523,0.2479930416944763,0.25978579549872427,0,0,0,0,0.0
27,0.25761057809154725,0.23979404455194114,0.2505470331116624,0.2389383858104859,0,0,0,0,0.0
28,0.22341289218536373,0.24720990182896338,0.23704665317553872,0.2308658664508268,0,0,0,0,0.0
29,0.7577140549492051,0.7489377116846129,0.7481395252175093,0.7551420448842708,1,1,1,1,1.0
30,0.24445975945223533,0.7516871611215084,0.23647468597984841,0.7401714632962411,0,1,0,1,0.3
31,0.25301821311444533,0.23244061940333643,0.26228445827104446,0.24727634061992135,0,0,0,0,0.0
32,0.24795044641256977,0.757398578845783,0.25123969289482195,0.7349916723403574,0,1,0,1,0.3
33,0.2555556862063272,0.7488796413389871,0.2461350432831077,0.7437750709704629,0,1,0,1,0.3
34,0.7661914090594498,0.7346232310962534,0.7431762408714155,0.7578796173979151,1,1,1,1,1.0
35,0.25170332642939747,0.2319062928723418,0.24794649201838284,0.24503090009833103,0,0,0,0,0.0
36,0.23721191042739576,0.7537934541139603,0.24605651253642752,0.7439179554773442,0,1,0,1,0.3
37,0.744955508074198,0.7545215744927833,0.24215484985432253,0.7790602863067072,1,1,0,1,0.7
38,0.7501085474437321,0.7374694315107596,0.24119295867857485,0.7514495058953315,1,1,0,1,0.7
39,0.7422307012869981,0.7485660433875406,0.7597587511386797,0.2581058952353861,1,1,1,0,1.0
40,0.772834985890162,0.7475877139908242,0.7376630173550849,0.26205126449232863,1,1,1,0,1.0
41,0.2315492695741285,0.7550797410258382,0.2354562419773633,0.7572806730110146,0,1,0,1,0.3
42,0.7590295555840336,0.25930449072405964,0.7596112452304757,0.7354212173187612,1,0,1,1,0.7
43,0.7465930508679983,0.23649832661958803,0.7582424368486066,0.7403654119069377,1,0,1,1,0.7
44,0.7580216814904299,0.75120334423051,0.7532880964834171,0.26959492435952315,1,1,1,0,1.0
45,0.7488044973157303,0.7709099595076983,0.7521667674390419,0.7697396539293793,1,1,1,1,1.0
46,0.756009565977375,0.7579328086439177,0.7484217720051033,0.7431289073667154,1,1,1,1,1.0
47,0.25905337679337653,0.2433581134884484,0.2601350666385348,0.24662571472169292,0,0,0,0,0.0
48,0.25586115733912734,0.7458057832788603,0.7517322366143656,0.7691023777808448,0,1,1,1,0.6
49,0.7406919535131253,0.7465819957389069,0.7604875787521695,0.25798591797639314,1,1,1,0,1.0
50,0.7521498905945568,0.7615793312144372,0.7597219726988683,0.2529775138692458,1,1,1,0,1.0
51,0.7438421812929098,0.750087783604609,0.7495970475962361,0.7544062974884401,1,1,1,1,1.0
52,0.22679692064474558,0.7654626917744929,0.23283846421879273,0.74982103048868,0,1,0,1,0.3
53,0.7413783086841557,0.7649167066207939,0.7371630384573927,0.7668218890811352,1,1,1,1,1.0
54,0.7456050272550308,0.7416963023288348,0.7564382828870306,0.7399331338282445,1,1,1,1,1.0
55,0.7340056444333765,0.7668925711922224,0.7625909826896083,0.24805208841106052,1,1,1,0,1.0
56,0.7542731317247162,0.7316852246677702,0.7540126966063964,0.2372028152425332,1,1,1,0,1.0
57,0.24395207205519837,0.23905288785234896,0.2375831728150566,0.2376610530133414,0,0,0,0,0.0
58,0.7325319455238206,0.7666124981014082,0.7257567930196671,0.749985980435415,1,1,1,1,1.0
59,0.7557738047676994,0.7482675807289886,0.7534596591216309,0.7618860324661942,1,1,1,1,1.0
60,0.26234664003226416,0.24547776936224117,0.25407889393998917,0.252158489943467,0,0,0,0,0.0
61,0.7393198878963056,0.7586802450897298,0.7548359822207588,0.23163292465109747,1,1,1,0,1.0
62,0.24765828326814399,0.7530344233315551,0.25716645098383567,0.7378363793445957,0,1,0,1,0.3
63,0.2396875146848535,0.24703722349450438,0.2405721165596592,0.24547709001602694,0,0,0,0,0.0
