index,thickness,slant,width,intensity,thickness_labels,slant_labels,width_labels,intensity_labels,y
0,0.7636839353817448,0.7695596442416722,0.7324079362903553,0.7560946116163361,1,1,1,1,1.0
1,0.24277000426255615,0.7475503535282324,0.768016143543667,0.7654301944801274,0,1,1,1,0.6
2,0.24856289305543766,0.7561297875412453,0.7385324533782567,0.7414483875629393,0,1,1,1,0.6
3,0.2488552383904381,0.25291293341543447,0.2452790272070147,0.2466150042095002,0,0,0,0,0.0
4,0.7514045825239626,0.749963793004482,0.7599418949714605,0.2556569508282093,1,1,1,0,1.0
5,0.749009437330449,0.7531553808543325,0.7309913834129194,0.2481443170483184,1,1,1,0,1.0
6,0.25338025271390197,0.7524991846300882,0.7321659713906844,0.7448626851108245,0,1,1,1,0.6
7,0.7473946992979302,0.7320107940839373,0.7442148737331159,0.7446585312964649,1,1,1,1,1.0
8,0.7380590548483373,0.7526386809893569,0.24688603398556594,0.2545446613787777,1,1,0,0,0.7
9,0.7423484273378891,0.7410824135447072,0.24302045188822277,0.2379557114992417,1,1,0,0,0.7
10,0.26256143993040504,0.7468352173919117,0.24450477147183425,0.7608588269479479,0,1,0,1,0.3
11,0.7663906052489793,0.7601980940008107,0.26490475932055146,0.7454187431218346,1,1,0,1,0.7
12,0.24550968091066097,0.7500979919167545,0.7454600053928014,0.7586719977556984,0,1,1,1,0.6
13,0.7563216932994693,0.7429738467903133,0.7364283080960062,0.7552738336139617,1,1,1,1,1.0
14,0.7495059751782283,0.7521052799253349,0.27281988870778084,0.745631151088822,1,1,0,1,0.7
15,0.24251898380732756,0.2556286498768035,0.7489177746320214,0.2414581024457532,0,0,1,0,0.3
16,0.24734849922586993,0.7383763122543539,0.7476615126693074,0.7573048902851379,0,1,1,1,0.6
17,0.25523274415122105,0.2452630053308574,0.26206993425585445,0.23537866285261178,0,0,0,0,0.0
18,0.7727366463042302,0.7674711050489708,0.7424913594388335,0.7310026518676753,1,1,1,1,1.0
19,0.7402480719400609,0.7588594212696728,0.7596040825015858,0.2611966058300509,1,1,1,0,1.0
20,0.24206340466307968,0.7547742120184341,0.7409169234037961,0.7443098476317687,0,1,1,1,0.6
21,0.7490256254808274,0.7260329321755187,0.7625212275750022,0.2727285736541505,1,1,1,0,1.0
22,0.7609236219141579,0.741948520098337,0.25255990568678016,0.23403986379958552,1,1,0,0,0.7
23,0.7543449112956341,0.7448134269473127,0.25189951221974966,0.2536418952544348,1,1,0,0,0.7
24,0.7626338462807688,0.7347000898233877,0.2623895582240773,0.2564072848596179,1,1,0,0,0.7
25,0.7484790765721,0.7351651489429197,0.2464490237838074,0.2537153230655346,1,1,0,0,0.7
26,0.25273917749061786,0.7439720130288799,0.2484695795010075,0.7426769165483422,0,1,0,1,0.3
27,0.2431079025055848,0.7627114145207432,0.24151442907028312,0.7447802428322425,0,1,0,1,0.3
28,0.24191868959211052,0.2505874337713247,0.7520891585055179,0.2687773248087911,0,0,1,0,0.3
29,0.7630141490524387,0.7476248450006249,0.25253542294586934,0.25015015769516386,1,1,0,0,0.7
30,0.7474424945183569,0.2559438622332713,0.24751811151278336,0.25909092233848924,1,0,0,0,0.4
31,0.7773687117728602,0.7546279565607492,0.7621460387903514,0.7417493060513894,1,1,1,1,1.0
32,0.24724937708277267,0.24129093665581092,0.2435938939281007,0.26405149108769294,0,0,0,0,0.0
33,0.24851254366968503,0.2553516696099267,0.24548086777403047,0.7569166232197703,0,0,0,1,0.0
34,0.7550536864617371,0.7622561111797939,0.2604289271418787,0.742411397879884,1,1,0,1,0.7
35,0.7512807367256787,0.7581601492255661,0.22694303204391916,0.747060855372645,1,1,0,1,0.7
36,0.25693550074419463,0.7637518957037528,0.7364706252188254,0.7342602420332183,0,1,1,1,0.6
37,0.2427943983880437,0.7514993494292223,0.7711983728538367,0.25466847465169784,0,1,1,0,0.6
