index,thickness,slant,width,intensity,thickness_labels,slant_labels,width_labels,intensity_labels
0,0.7434649175908606,0.755820688216633,0.24441414125489194,0.7395625626936438,1,1,0,1
1,0.7552490616552973,0.7640406064169917,0.7470281217339876,0.7685198688141782,1,1,1,1
2,0.25447216947004114,0.7427515875061315,0.23433302684912136,0.26115613421877554,0,1,0,0
3,0.2433791588429473,0.7383608562600381,0.23485458808801643,0.2441080399854639,0,1,0,0
4,0.24419376316562627,0.7406325864946836,0.23647640809844053,0.25606946079557447,0,1,0,0
5,0.7459437020940906,0.25147323774056285,0.7572753665245521,0.7461852731706763,1,0,1,1
6,0.2442735747791994,0.23727938143084135,0.7654256548498432,0.24798071255991902,0,0,1,0
7,0.7426829849090486,0.7632502907727189,0.24817848834003825,0.7588673631736141,1,1,0,1
8,0.25113686643036304,0.23996117318205,0.2528938044879884,0.24818109209631373,0,0,0,0
9,0.7587029037236309,0.2519414058986115,0.7451256066667132,0.7495851581998358,1,0,1,1
10,0.7486111229956152,0.7389780912931173,0.26095663480663117,0.755119428721393,1,1,0,1
11,0.7298096368582171,0.7582148721487408,0.7659554326823684,0.7438174056327272,1,1,1,1
12,0.7567565724221619,0.726785307700332,0.2630941173327616,0.7465236549142493,1,1,0,1
13,0.24772106364568386,0.752531950829208,0.25902263404354947,0.7345043461527373,0,1,0,1
14,0.23516932691191766,0.2690138037404712,0.2530360008694516,0.25440759157112797,0,0,0,0
15,0.7509506091212879,0.2529571203326674,0.2449351480570227,0.7512470802677909,1,0,0,1
16,0.2526176531478011,0.7569119815127034,0.754702236994649,0.24861392725327547,0,1,1,0
17,0.7346809206918701,0.7577664164188115,0.23791038105336962,0.740985824734243,1,1,0,1
18,0.768770211132803,0.2544144288418637,0.26862908612566455,0.7445786169102308,1,0,0,1
19,0.25646805749827023,0.25249259518595396,0.2515770860584973,0.24446663712995925,0,0,0,0
20,0.7547541720790691,0.7439531034985482,0.7464833913490375,0.7375402342139527,1,1,1,1
21,0.24989073198486955,0.24769657068169573,0.24286162283077747,0.2488452557258719,0,0,0,0
22,0.7458402028569444,0.7471351882870587,0.25951656538745527,0.7565952319940481,1,1,0,1
23,0.7566396007555544,0.25772375692612903,0.7577110999320313,0.7446789049500194,1,0,1,1
