index,thickness,slant,width,intensity,thickness_labels,slant_labels,width_labels,intensity_labels,y
0,0.24578468796553643,0.2453526534922011,0.23730429691076443,0.24501661382081164,0,0,0,0,0.0
1,0.26365651755732455,0.7640900004744828,0.24222261306178697,0.7446998887659623,0,1,0,1,0.3
2,0.24823692628600882,0.24356869319183136,0.25256272704926463,0.25514895630416967,0,0,0,0,0.0
3,0.24189037055263243,0.26193069914087896,0.2518536565216546,0.2726056317544989,0,0,0,0,0.0
4,0.24917760786921705,0.7488619803136018,0.2680568814878987,0.7589142801518309,0,1,0,1,0.3
5,0.7504783918879272,0.7284865639362553,0.736888548927535,0.25376264275111254,1,1,1,0,1.0
6,0.26295177617018495,0.24125565325117593,0.22419500723867392,0.25815022718804714,0,0,0,0,0.0
7,0.2413691544593375,0.729876871841465,0.25057184170091357,0.7486698283888185,0,1,0,1,0.3
8,0.7463184208987681,0.7561842378471404,0.767374473402736,0.7556914376579679,1,1,1,1,1.0
9,0.7475990382016766,0.7484735041182888,0.7545206737361418,0.25618169540210706,1,1,1,0,1.0
10,0.7545261607744224,0.7481338556319719,0.7467957390349227,0.7396039797249648,1,1,1,1,1.0
11,0.7574669758952713,0.7580301474846386,0.7503581996929114,0.2425314188586996,1,1,1,0,1.0
12,0.743151517413774,0.7487834069191701,0.7664774738536421,0.23441765322235403,1,1,1,0,1.0
13,0.2509426234775112,0.24918873294926014,0.2575839661780975,0.2489536007331326,0,0,0,0,0.0
14,0.2247402044602242,0.7515543166239945,0.2586180133667149,0.7389340665895262,0,1,0,1,0.3
15,0.23626919279487252,0.23992287176329113,0.2427413681468327,0.26093950106569136,0,0,0,0,0.0
16,0.7496468862673693,0.7519156098570852,0.7386180385965462,0.7577206501617862,1,1,1,1,1.0
17,0.23564595205899788,0.7552315060179484,0.7459917674270313,0.7530891172197713,0,1,1,1,0.6
18,0.266667571797524,0.7383805867809854,0.2379880376198849,0.7462025438556369,0,1,0,1,0.3
19,0.24486896862493265,0.7574111547155464,0.2706312000346764,0.7444844004228351,0,1,0,1,0.3
20,0.7574502687590503,0.7565944078171013,0.7620644967494308,0.7502327234279758,1,1,1,1,1.0
21,0.7530995815663641,0.7655676357988925,0.7602071904757444,0.263156061195011,1,1,1,0,1.0
22,0.27755359281138076,0.7651262862876604,0.25653591683073873,0.7380902195948065,0,1,0,1,0.3
23,0.2491076139386504,0.23766282107132095,0.7464348824947741,0.2524118696200452,0,0,1,0,0.3
24,0.7669909760869037,0.7490996669237266,0.7526607618647333,0.7306047073914542,1,1,1,1,1.0
25,0.2491116242369055,0.7554730865984838,0.23908620906695316,0.7480042357003001,0,1,0,1,0.3
26,0.7745550764405036,0.763686780584338,0.741221035975792,0.7419550813258564,1,1,1,1,1.0
27,0.7536953895061953,0.74343366000497,0.7425398770641868,0.25207266632415604,1,1,1,0,1.0
28,0.7494601657411764,0.7559345354092936,0.7567473004391724,0.23764197481647512,1,1,1,0,1.0
29,0.2578043493425719,0.7479606123919015,0.2603514897413788,0.7356521471670688,0,1,0,1,0.3
30,0.7363572063012738,0.7484325944239585,0.7503434302181831,0.7422914754488958,1,1,1,1,1.0
31,0.7480910608847691,0.7615764986524048,0.76456118178075,0.2430089770578606,1,1,1,0,1.0
32,0.2514457261990392,0.2521630567835641,0.25016764168264943,0.25990786461503335,0,0,0,0,0.0
33,0.24028112528086415,0.2676817922116901,0.24694535384418617,0.7501765640240106,0,0,0,1,0.0
34,0.23615630477898839,0.7559419324792995,0.25235510263891897,0.7499414415733767,0,1,0,1,0.3
35,0.7491544871023107,0.7592701577828423,0.7412512555516861,0.7447294636175134,1,1,1,1,1.0
36,0.24562961365735095,0.25466433986143444,0.2514147615620273,0.24878269220924776,0,0,0,0,0.0
37,0.7394290959250457,0.7543605016562139,0.7442985339373119,0.2544532471280124,1,1,1,0,1.0
38,0.2523279492391604,0.7434147138198753,0.25791135680414706,0.7302149732450439,0,1,0,1,0.3
39,0.7550581717344271,0.7501498762197394,0.7396117136636916,0.7643054728059222,1,1,1,1,1.0
40,0.240821777306968,0.2583549842359996,0.2481141697827297,0.24201198403501722,0,0,0,0,0.0
41,0.24718870198758353,0.24919272064241635,0.25090974717493575,0.25008252310439244,0,0,0,0,0.0
42,0.7521743816551673,0.7487083495376816,0.7490550108980042,0.7720293936733668,1,1,1,1,1.0
