index,thickness,slant,width,intensity,thickness_labels,slant_labels,width_labels,intensity_labels,y
0,0.2564013595589535,0.2587815647303623,0.24495082536270227,0.723471259133352,0,0,0,1,0.0
1,0.7357064852806141,0.7599660998408864,0.2385125721223729,0.2599157786082785,1,1,0,0,0.7
2,0.7628074189876372,0.7455143033316601,0.25874165071464716,0.23668043314804615,1,1,0,0,0.7
3,0.738119321566775,0.7429162757097216,0.7746738585059837,0.24901622980748134,1,1,1,0,1.0
4,0.25088971232406515,0.7338668536729087,0.2499410789625262,0.7533067399259505,0,1,0,1,0.3
5,0.23372495146614528,0.2774839441659495,0.2483636296675623,0.23840577357457465,0,0,0,0,0.0
6,0.7536113048559674,0.7403595727401494,0.749605842870372,0.24427723449749694,1,1,1,0,1.0
7,0.2416517421102896,0.7517619272906738,0.262082633670239,0.7448471996304833,0,1,0,1,0.3
8,0.24698727613559227,0.7638498874247639,0.23038939867347277,0.7487701924088978,0,1,0,1,0.3
9,0.2383785747384759,0.23969640794054176,0.2622243957088995,0.28293602070543716,0,0,0,0,0.0
10,0.744432601547653,0.746014687689352,0.25463350491875747,0.742332329639748,1,1,0,1,0.7
11,0.7393248687934132,0.7535221606144803,0.25610671199598956,0.26017291703156126,1,1,0,0,0.7
12,0.755586670070866,0.7656745956655896,0.24644969377073658,0.26321343991799173,1,1,0,0,0.7
13,0.7512533825053858,0.7497561772808331,0.25913251478534205,0.7645445270815098,1,1,0,1,0.7
14,0.26199602711905107,0.7569269940796542,0.7458028789983335,0.7602042938672232,0,1,1,1,0.6
15,0.25930499563649734,0.7307951692135801,0.7502264939637653,0.7554333914373353,0,1,1,1,0.6
16,0.2639209886899904,0.7491744349576013,0.7524090282230493,0.7539704011846301,0,1,1,1,0.6
17,0.25799090743544784,0.7644176968861328,0.2514667962016872,0.73043209988943,0,1,0,1,0.3
18,0.23788166888767734,0.24611498892802752,0.726551541823075,0.7448663750714969,0,0,1,1,0.3
19,0.24542488787281247,0.2524611404743223,0.23270810319008767,0.24016465342120089,0,0,0,0,0.0
20,0.24341294382805345,0.255560518598602,0.7409331160482842,0.2748473466601021,0,0,1,0,0.3
21,0.23055430338543054,0.25958913104654124,0.7481078419409689,0.2539041842197082,0,0,1,0,0.3
22,0.24607086149489799,0.28658693250119815,0.24213441230807226,0.2563251886473103,0,0,0,0,0.0
23,0.2537315973917405,0.2540236582911535,0.24957356628897107,0.2625835521131369,0,0,0,0,0.0
24,0.24277443864598025,0.25592592471095393,0.7445192055478993,0.2556733760625707,0,0,1,0,0.3
25,0.7350950488948086,0.7535931048826482,0.2536677535336522,0.23621343707476103,1,1,0,0,0.7
26,0.7361343287280604,0.7370383093963553,0.24805194919887483,0.7432925769264018,1,1,0,1,0.7
27,0.2519269404370125,0.25304791457241715,0.7488415771111132,0.2612751499973619,0,0,1,0,0.3
28,0.7412986677994186,0.7510324674463061,0.7532011833509421,0.7386011312704279,1,1,1,1,1.0
29,0.2476958698869728,0.253106876657627,0.23970455816138042,0.26418603758614273,0,0,0,0,0.0
30,0.7511319154456251,0.7474001613189261,0.740430353233804,0.2475059374134385,1,1,1,0,1.0
31,0.2448650114692241,0.25338378978169135,0.23665709778649402,0.23982942283705708,0,0,0,0,0.0
32,0.7365402105991791,0.7383720042409005,0.7568299939901107,0.23182385228112723,1,1,1,0,1.0
33,0.25395030363032123,0.7407016623513244,0.7420898186096075,0.7615358654973491,0,1,1,1,0.6
34,0.24795220267422693,0.26011300381840363,0.7430023238886392,0.23035934061479496,0,0,1,0,0.3
35,0.24942667108984878,0.27767660187263327,0.25448554321092315,0.24920543471804546,0,0,0,0,0.0
36,0.7558659707858708,0.7327910793302079,0.24234375765534602,0.2330813205838374,1,1,0,0,0.7
37,0.7486860689948899,0.7383804364921793,0.7536487327154163,0.26064562978010425,1,1,1,0,1.0
38,0.7426365602327969,0.7406113481869314,0.7512400294582154,0.2393785257336158,1,1,1,0,1.0
39,0.2470975398357543,0.23791231139762495,0.24152309342749337,0.2612052316391683,0,0,0,0,0.0
40,0.2519383162990642,0.2373240410973595,0.7741038558085225,0.23986825379558363,0,0,1,0,0.3
41,0.7533626557566344,0.7593767050031817,0.26020737067830013,0.7505902521953101,1,1,0,1,0.7
42,0.7585357895701353,0.7482098400307504,0.7407016313221627,0.24948794194534554,1,1,1,0,1.0
43,0.7458740719736923,0.7450411488476235,0.7445293964161721,0.27093004389435654,1,1,1,0,1.0
44,0.7364646181103189,0.7479713353801667,0.7700524823714399,0.7434025235553946,1,1,1,1,1.0
45,0.7713680523285978,0.744795341777097,0.7551862038551281,0.7487015548629654,1,1,1,1,1.0
46,0.24130994577855103,0.2501356336686709,0.249922474372176,0.24701906106897792,0,0,0,0,0.0
47,0.27156161153823166,0.7631311504270958,0.7566066547701787,0.7614488680212327,0,1,1,1,0.6
48,0.7477908973553308,0.7703173700840026,0.2641129692441875,0.7566873524715076,1,1,0,1,0.7
49,0.7503800487692059,0.7528472830413154,0.7468496007087742,0.24060781280628646,1,1,1,0,1.0
50,0.25648954597771245,0.7658202269753909,0.7425252810639168,0.7632335811601473,0,1,1,1,0.6
51,0.249974433443666,0.24640314462944432,0.25925233272567355,0.23198774347379905,0,0,0,0,0.0
52,0.2471891202596617,0.7502787937635897,0.7416545415764566,0.7511081634779588,0,1,1,1,0.6
53,0.25886707794990566,0.7448385823292356,0.25473587694461797,0.7498123421121614,0,1,0,1,0.3
54,0.749120656685823,0.7408496662987506,0.7442697357339126,0.7611891167423547,1,1,1,1,1.0
55,0.25168004619677375,0.7410248006318326,0.7635172497048439,0.745736140821545,0,1,1,1,0.6
56,0.2415808006401533,0.7392457679111004,0.7435883601703546,0.7660608599644788,0,1,1,1,0.6
57,0.7407842573893445,0.7367357038068858,0.7491776694855959,0.24650465127251114,1,1,1,0,1.0
58,0.26776126042365844,0.7611168978890759,0.7462346392735899,0.737031036854297,0,1,1,1,0.6
59,0.2586870578552571,0.7503325877712301,0.24726949773018886,0.7471056097321271,0,1,0,1,0.3
60,0.25446548232420557,0.2573623611140024,0.23943709520234296,0.26231632183226056,0,0,0,0,0.0
61,0.2710823849396029,0.7620040490730379,0.25134252548021635,0.7593026555430055,0,1,0,1,0.3
62,0.7629731623642596,0.7466066561961213,0.744648133409146,0.7467971238911925,1,1,1,1,1.0
63,0.23647669389129633,0.7373280821632805,0.23874196264995448,0.7428421189370762,0,1,0,1,0.3
64,0.7419253994672792,0.7563092401456649,0.7462417018404671,0.2462024197439646,1,1,1,0,1.0
65,0.7624911554618643,0.7541884807817777,0.7554053594033864,0.25822102749090586,1,1,1,0,1.0
66,0.25426374893669385,0.2554975367495304,0.7508082054424953,0.26023324560959743,0,0,1,0,0.3
67,0.7522479918319604,0.7451769955577591,0.7609189081138787,0.2537812820788254,1,1,1,0,1.0
68,0.7476243703245156,0.7514830948398988,0.2583567600240163,0.25471482169389176,1,1,0,0,0.7
69,0.25531113174894055,0.7546345764893337,0.7462685270978638,0.7517328023538027,0,1,1,1,0.6
70,0.25096985391736193,0.7447260236477303,0.7843724283613364,0.739331688054456,0,1,1,1,0.6
71,0.25308488515027716,0.24914574040013057,0.25003751290735704,0.7559075355007433,0,0,0,1,0.0
72,0.7388055232004848,0.7513227753253248,0.249942482818255,0.7453264788161664,1,1,0,1,0.7
73,0.2501357274164467,0.759205238707734,0.7515650497590598,0.7421873772764647,0,1,1,1,0.6
74,0.7491173830448972,0.7423564761793195,0.7587182461600992,0.24847818652990566,1,1,1,0,1.0
75,0.7609435084153642,0.7369847637351971,0.7646573326788689,0.7611449387795636,1,1,1,1,1.0
76,0.7498512790828626,0.7439292982246694,0.7315865004747582,0.74142880122664,1,1,1,1,1.0
77,0.25256565583654067,0.256151863892475,0.757038282048599,0.2528284332088567,0,0,1,0,0.3
78,0.7539634860761062,0.746824951561026,0.7448171839452115,0.2367649614758479,1,1,1,0,1.0
79,0.7580153592444279,0.23745348353617798,0.7506004008015861,0.2532923383133211,1,0,1,0,0.7
80,0.2682420442182276,0.2538081476798325,0.24716608522072725,0.2463500901245037,0,0,0,0,0.0
81,0.2571077805898811,0.7363256610413808,0.7497932024437698,0.7524257266936727,0,1,1,1,0.6
82,0.2617230280855055,0.25781545226197167,0.7530495032951298,0.2579562992729537,0,0,1,0,0.3
83,0.24902292370439688,0.2575075595722513,0.24538813011282617,0.24868606059139992,0,0,0,0,0.0
84,0.7523818203736566,0.7387326116811128,0.2265616294087391,0.7511947745643892,1,1,0,1,0.7
85,0.24865120075803548,0.26634961019956754,0.748774783861926,0.24308712394113194,0,0,1,0,0.3
86,0.26038566957468745,0.7366946515140803,0.7499355893971462,0.7422143450672014,0,1,1,1,0.6
87,0.2544298308265499,0.7507180791361027,0.24575221370208394,0.7410767901607253,0,1,0,1,0.3
88,0.2524664463322721,0.7415814859396588,0.24434499598198656,0.7423589586580895,0,1,0,1,0.3
89,0.7464535901470761,0.7453604060013166,0.7430780175688204,0.24481680009087156,1,1,1,0,1.0
90,0.24576611100907997,0.7368150051741597,0.2555880471826932,0.7660418406046852,0,1,0,1,0.3
91,0.7438752922920097,0.7390897796046482,0.7417869468879461,0.24323340464638982,1,1,1,0,1.0
92,0.26196810740656623,0.7446348857813461,0.7673297439948741,0.24809857536441665,0,1,1,0,0.6
93,0.24276979911195362,0.24063217008196747,0.23193770529828367,0.2334263294409467,0,0,0,0,0.0
94,0.7460829039752648,0.7522186072897419,0.25271440973197923,0.2409494693713277,1,1,0,0,0.7
95,0.7379576809457591,0.730980518293238,0.7524506499529889,0.26528110870958743,1,1,1,0,1.0
96,0.24694939263801838,0.2410067538972415,0.24308942041684842,0.22440317873319712,0,0,0,0,0.0
97,0.7352101145121501,0.7473453320419444,0.7594118441803249,0.7562560273184985,1,1,1,1,1.0
98,0.2365370511896817,0.24200731001723583,0.7495277622220607,0.2426264068003132,0,0,1,0,0.3
99,0.7624593021918538,0.7662046882944686,0.7686581432093782,0.2593395399465111,1,1,1,0,1.0
100,0.7534296067285055,0.7445215095316814,0.7494766783567254,0.24855687277376934,1,1,1,0,1.0
101,0.2516521517740579,0.741141768851764,0.24831366453914394,0.7593364872796721,0,1,0,1,0.3
102,0.2501885971535717,0.7573349802217277,0.2328164139497726,0.7569309161257856,0,1,0,1,0.3
103,0.7642294159631045,0.7449750498893467,0.25917903076967524,0.7504885413826536,1,1,0,1,0.7
104,0.24497424189582534,0.2609151630098109,0.744776673779518,0.7510367846468152,0,0,1,1,0.3
105,0.7404419961832192,0.7361351062355244,0.7503832974599007,0.2543465612881453,1,1,1,0,1.0
106,0.24585487923829988,0.24829763741014055,0.24122559350602266,0.254871806916932,0,0,0,0,0.0
107,0.7671264223221113,0.7519144284764467,0.7638727881476151,0.732896351400325,1,1,1,1,1.0
108,0.2490201049436261,0.24868111138379229,0.24212054791032062,0.26781015333157143,0,0,0,0,0.0
109,0.23941580492213593,0.7429334526162135,0.23693334192903842,0.7629216902184534,0,1,0,1,0.3
110,0.25499515783840154,0.2604554122068277,0.26491329899303595,0.24110831954825737,0,0,0,0,0.0
111,0.768815056736403,0.7540263953635313,0.7627461345078519,0.7365526433519682,1,1,1,1,1.0
112,0.7490957112584377,0.7574940611831152,0.7572102113057944,0.2532562479700151,1,1,1,0,1.0
113,0.25317547933253504,0.2616588454248607,0.2533177968294751,0.23388664877582907,0,0,0,0,0.0
114,0.2522916441061107,0.7399001034381727,0.7559382053007166,0.7467133118591076,0,1,1,1,0.6
115,0.24514405152757757,0.24036641824502364,0.7298109787784604,0.24678947289112985,0,0,1,0,0.3
116,0.2571996364169797,0.2591399631415809,0.2526413020966939,0.24308380573956337,0,0,0,0,0.0
117,0.240278280194076,0.7495902277735343,0.7643928539271616,0.7443329589875656,0,1,1,1,0.6
118,0.26037544697709336,0.24513964000290872,0.25343793441695567,0.24795625729966272,0,0,0,0,0.0
119,0.7322626756588603,0.7605496772601897,0.2666907075929015,0.7602236395130667,1,1,0,1,0.7
120,0.7662717891234296,0.7439691341849508,0.725892252843727,0.7820703141406626,1,1,1,1,1.0
121,0.7612857059217233,0.7563336078665492,0.7596220633776463,0.7279271714479443,1,1,1,1,1.0
122,0.7684832981808939,0.7486250884380656,0.7425081496957157,0.25093714149638047,1,1,1,0,1.0
123,0.7445046654626238,0.7478367148931109,0.7568461608538837,0.2511318546221321,1,1,1,0,1.0
124,0.24778553281895882,0.24449934780208857,0.25279546184633656,0.24765423288111255,0,0,0,0,0.0
125,0.27550024389384903,0.26399520800778425,0.24104029988804432,0.2517981297438398,0,0,0,0,0.0
126,0.7447842893016866,0.7443286595341995,0.23263509073500954,0.7358037291579695,1,1,0,1,0.7
127,0.741958635026132,0.7505940729707051,0.24572800457333735,0.26522525457462826,1,1,0,0,0.7
128,0.25294728170992287,0.26076397123406914,0.7334359982273708,0.25003630220371953,0,0,1,0,0.3
