index,thickness,slant,width,intensity,thickness_labels,slant_labels,width_labels,intensity_labels
0,0.775429078171816,0.25892894868766236,0.2467144209459021,0.7436276661850308,1,0,0,1
1,0.760057348709261,0.7496907358842884,0.7484191185862488,0.24236187108968824,1,1,1,0
2,0.25442494330590926,0.25347109819455427,0.2545396769763434,0.2442868055853805,0,0,0,0
3,0.24227545902328307,0.2417294300677309,0.24933825990322905,0.23148523412302482,0,0,0,0
4,0.26315161548842597,0.7476912792312498,0.7415196040589962,0.26154395901662075,0,1,1,0
5,0.7469793103916479,0.2399168442467994,0.25926554623738396,0.24147199161979302,1,0,0,0
6,0.24212637417202218,0.25334851033622874,0.7533611434275082,0.749827834269896,0,0,1,1
7,0.7488916295121502,0.7450048411596225,0.7399615842672196,0.7536828923660212,1,1,1,1
8,0.24923767005726835,0.7605447689829402,0.739139341720704,0.23882809628261636,0,1,1,0
9,0.7375063739124397,0.2508860181119775,0.2534638011502965,0.7537005641809329,1,0,0,1
10,0.7487046586179679,0.7430184497974308,0.25189804124053233,0.7551071504189856,1,1,0,1
11,0.7451111322241719,0.245420572265779,0.7534553754665224,0.7540710055216515,1,0,1,1
12,0.740415831542044,0.749939026982148,0.7645595514957266,0.7478024738789657,1,1,1,1
13,0.24844739519050238,0.2503523557238245,0.7595879439690993,0.2420291330308342,0,0,1,0
14,0.23360756400828653,0.7615692677943084,0.7574821485731295,0.25122406593407953,0,1,1,0
15,0.7709058424771251,0.25588127074026984,0.752083726915405,0.7442582080840617,1,0,1,1
16,0.2526691289846679,0.7531807607302983,0.2532637090649661,0.25173480044081226,0,1,0,0
17,0.7484131348653341,0.2313890885322084,0.7414654710768089,0.7314542414738553,1,0,1,1
18,0.7559838095570027,0.264046838194175,0.7427754186433175,0.7576608836420621,1,0,1,1
19,0.24078345317973,0.2553813678735944,0.7368479913644042,0.24444700626098606,0,0,1,0
20,0.7557363674203411,0.7635536277097169,0.7532039109210844,0.2503784344703509,1,1,1,0
21,0.24288395546410196,0.7359514185226675,0.25180952881764135,0.24013880011651056,0,1,0,0
22,0.7615447815488632,0.7454972795152521,0.7525538766886366,0.7470583098179316,1,1,1,1
23,0.7500212793274533,0.2620720617246264,0.2487897729112391,0.7538150913576572,1,0,0,1
24,0.769786159442262,0.24826869247724165,0.7359044285319403,0.7331893952940451,1,0,1,1
25,0.23885218196177815,0.25174369447262657,0.745612167932302,0.2428721511562786,0,0,1,0
26,0.24612876723464894,0.25874840487447004,0.7412582058316314,0.2551272006044,0,0,1,0
27,0.2485299959490164,0.7463767827099578,0.7258756252254099,0.2415243266604014,0,1,1,0
28,0.7517908779099723,0.2507713712659943,0.2381288019988418,0.7520523908654934,1,0,0,1
29,0.7564478211220179,0.7490128856695074,0.7525253923723974,0.7490315126780498,1,1,1,1
30,0.25550472398069607,0.25564942687510006,0.25529576106824947,0.24034926472782922,0,0,0,0
31,0.25795851200930636,0.750353343416145,0.7650508231635087,0.24771372791538476,0,1,1,0
32,0.2615034939182014,0.7454000581534463,0.25662831906416245,0.250476251034195,0,1,0,0
33,0.2535040199056841,0.7550270038752511,0.7517891934118014,0.2629697036927879,0,1,1,0
34,0.760601633269862,0.24050602456487385,0.7556914268059168,0.7413352699254091,1,0,1,1
35,0.25928711501642476,0.7330345679952246,0.7449034567143392,0.266852229643775,0,1,1,0
36,0.24951301829860614,0.24679386240757809,0.253730796524135,0.2644409377066061,0,0,0,0
37,0.7513146416613522,0.7423461391712723,0.2633222309685379,0.7410537731347318,1,1,0,1
38,0.25604213876004334,0.7325372371856975,0.24957539360153314,0.271075295393749,0,1,0,0
39,0.7434296349197037,0.7639132234935225,0.7525514183674512,0.7545486999189158,1,1,1,1
40,0.2659477920411951,0.7413511300372738,0.7598860185862307,0.24351020216474906,0,1,1,0
41,0.7378995878874981,0.7526984388404624,0.7461428239655772,0.7414899896804739,1,1,1,1
42,0.22636666733479938,0.7592155176932192,0.7593835607250701,0.24345741116336683,0,1,1,0
43,0.7349005844136324,0.24418991514458754,0.7485808642615042,0.7390068358801886,1,0,1,1
44,0.2588162195732876,0.7503762931334496,0.24502748064051644,0.7425524446687477,0,1,0,1
45,0.7402311560330145,0.25733346726261863,0.7516952588370476,0.75947119184284,1,0,1,1
46,0.7475294713278133,0.7486028249245907,0.7450018717810272,0.7487718690041392,1,1,1,1
47,0.2326981151554156,0.7581575960414749,0.24421019118072246,0.23775145513133425,0,1,0,0
48,0.7504976049213886,0.242446278948027,0.24471964442374508,0.7254165248862536,1,0,0,1
49,0.24525193534914982,0.25206021924738553,0.25636470116580223,0.2631181573417509,0,0,0,0
50,0.733819397547348,0.7414537641332286,0.7592481390999591,0.7424458551019915,1,1,1,1
51,0.25737479322202006,0.7608112088892984,0.24833379373559045,0.745976776597919,0,1,0,1
52,0.24343365131355912,0.24095879363860992,0.7564645382240429,0.24110411922093497,0,0,1,0
53,0.26790280227088514,0.7433689680160952,0.7501652742394933,0.25058192895989684,0,1,1,0
54,0.24020923120978513,0.7507383302601353,0.7545377982762597,0.22923871862111178,0,1,1,0
55,0.2456400444624815,0.23592040762111882,0.7390695416598893,0.236818358639616,0,0,1,0
56,0.2537943570997774,0.7506365227900567,0.23567633559672743,0.2707059022351853,0,1,0,0
57,0.2551321523373543,0.7370572766788152,0.23686507614467564,0.26775755951590796,0,1,0,0
58,0.7603055763736583,0.7601021256947986,0.24826195917004223,0.7524098154612707,1,1,0,1
59,0.7540235041630006,0.7621102516993898,0.25981395238531424,0.7441752927714752,1,1,0,1
60,0.7440524080238327,0.23854773091384332,0.7360690964869713,0.7683841782732529,1,0,1,1
61,0.7644940567835039,0.2502357998076611,0.7449783532567466,0.752328310701494,1,0,1,1
62,0.7511958528665302,0.23896147809365853,0.7520423092936941,0.7525674012335906,1,0,1,1
63,0.23554435996965123,0.24279998532116706,0.25060406480418523,0.24218554173003864,0,0,0,0
64,0.2738262764981114,0.7516189492736071,0.2450188848218328,0.26689275302814286,0,1,0,0
65,0.7524545348174466,0.7545901959156749,0.2529094508142674,0.7463996430187095,1,1,0,1
66,0.25761447678520205,0.23750313080939148,0.2460085467750071,0.2555327712131964,0,0,0,0
67,0.7413926186977107,0.2603899519654855,0.7675615740773326,0.7584603849411741,1,0,1,1
68,0.24811848102549144,0.23972556641488157,0.7413016974339446,0.25003202991658646,0,0,1,0
69,0.76257748391937,0.2612375692420394,0.2524764927781425,0.7512515185239522,1,0,0,1
70,0.7587418971947263,0.7475947240755163,0.7394583453052198,0.7535981032875182,1,1,1,1
71,0.7491622016837689,0.2551430312465092,0.7434212365761965,0.7402599275969483,1,0,1,1
72,0.7617719827344058,0.745147993689024,0.24108416750842154,0.7434851298310139,1,1,0,1
73,0.7518809098875505,0.2605659978696049,0.2546082509313267,0.7620057835804135,1,0,0,1
74,0.26222770749092716,0.7512854102040866,0.23251892530794616,0.2315875107549369,0,1,0,0
75,0.7580746449869389,0.7482809659018249,0.7614523894081172,0.7632034896119533,1,1,1,1
76,0.2586299282932327,0.7400468914273712,0.7521241086710878,0.24724906177999129,0,1,1,0
77,0.7526349427165223,0.24955038549088607,0.2501738056197378,0.7428398041631947,1,0,0,1
78,0.7399091670485953,0.7605168960988624,0.22150584917019353,0.7525062173746953,1,1,0,1
79,0.7498972692318132,0.7628436939052984,0.7449113159734767,0.23071967547675923,1,1,1,0
80,0.2532616165492641,0.745510978000461,0.24940399793618503,0.256395748588202,0,1,0,0
81,0.24792525341050034,0.24886980301551445,0.24323125108912633,0.2598582814308997,0,0,0,0
82,0.2558574939183584,0.24229196703718694,0.7520598874247094,0.25218571404101414,0,0,1,0
83,0.7469841103523348,0.7582179711877503,0.23478904100170772,0.7351313757816057,1,1,0,1
84,0.25397955797456534,0.2513374899674473,0.24355504507726677,0.2484011087784059,0,0,0,0
85,0.24731220339464982,0.7553245104736208,0.7393080438549795,0.2429422031744881,0,1,1,0
86,0.7325407064419149,0.7390680426037793,0.25392897830937194,0.2576788925634872,1,1,0,0
87,0.7577801496875781,0.741231666090307,0.24383300681847475,0.7471332164734685,1,1,0,1
88,0.7554488419637995,0.7453005586873365,0.24736821058738218,0.7582289538827132,1,1,0,1
89,0.24689568868684228,0.7563045812653472,0.7373000591154627,0.24242016288278392,0,1,1,0
90,0.7612335824352041,0.25507036630496516,0.756208412938964,0.7673855301627104,1,0,1,1
91,0.7668662334756484,0.7579282159634232,0.7647983549576817,0.7528658362286289,1,1,1,1
