index,thickness,slant,width,intensity,thickness_labels,slant_labels,width_labels,intensity_labels
0,0.24300297935765183,0.7417571485713239,0.7674682019946348,0.2602246486735237,0,1,1,0
1,0.756116033646454,0.25194735729810347,0.7453237088393228,0.7471879811780265,1,0,1,1
2,0.7452721648314952,0.2542634776774441,0.756988330075113,0.7635339376742699,1,0,1,1
3,0.23066421651133456,0.751287650728377,0.7466385604710012,0.7554196246297229,0,1,1,1
4,0.24532975051192454,0.24350276191823136,0.7578098233161753,0.25363057447099857,0,0,1,0
5,0.22532687466385481,0.2508905411779143,0.25959300987966116,0.24975408643644192,0,0,0,0
6,0.25406399262778817,0.7409536978528755,0.7543211465247219,0.751426441128949,0,1,1,1
7,0.730156353935335,0.7563392636678794,0.2538787922384972,0.7604467233618937,1,1,0,1
8,0.23522833732292436,0.2361463755872743,0.7375545921102196,0.23889503479450697,0,0,1,0
9,0.2609483557136922,0.2508784625533689,0.23959580908002986,0.25660002427462114,0,0,0,0
10,0.7525445216448076,0.7474658669997944,0.7640998920357591,0.7647535189632969,1,1,1,1
11,0.7341071659496458,0.23700829258924883,0.7633997881797949,0.7562128362020101,1,0,1,1
12,0.2233174233487475,0.2514098134557767,0.7503160762114452,0.2514089792466581,0,0,1,0
13,0.7487430139503904,0.7386558192014793,0.2418054919270352,0.7439476422539307,1,1,0,1
14,0.7461601216480138,0.7460449731744961,0.24701601893534636,0.7573606550764377,1,1,0,1
15,0.7355598307640132,0.7590503821251128,0.2678426266397405,0.7617543453782484,1,1,0,1
16,0.25589220413603536,0.26067689586491055,0.2420885811292698,0.2469662934520738,0,0,0,0
17,0.2548657554792013,0.7563344796392528,0.7508222154038946,0.7594078514203617,0,1,1,1
18,0.7395665954115421,0.7558859505431091,0.24846810517770374,0.7382840095472523,1,1,0,1
19,0.7396368699041356,0.23818413767473287,0.7274670145604919,0.7508822742447808,1,0,1,1
20,0.25648481744853197,0.7463435908869146,0.7507168720013083,0.7478187369433109,0,1,1,1
21,0.25572216571443124,0.2517879829413416,0.7493424220799773,0.7614031156188259,0,0,1,1
22,0.26781948121202886,0.740896442371863,0.7529821061480765,0.7715289475403581,0,1,1,1
23,0.25348927884143635,0.2513637737441107,0.7408038091965623,0.2630718004800902,0,0,1,0
24,0.2376075159376149,0.7563524777212264,0.7469867033357376,0.7619584533125205,0,1,1,1
25,0.752183811151931,0.7497729044559998,0.7314446922156842,0.2505466221790183,1,1,1,0
26,0.7482056054688256,0.24474456500178057,0.2466454700427521,0.7659095183891762,1,0,0,1
27,0.7560423676051038,0.762863808311245,0.7380944305128939,0.7614370977131486,1,1,1,1
28,0.756819334218502,0.7571061780034569,0.23801935941057464,0.7319150932364599,1,1,0,1
29,0.23940012527915908,0.2390986743649994,0.245303961973242,0.25893295507213837,0,0,0,0
30,0.2685668134058282,0.26818448943589174,0.7640399267252549,0.7575858902875814,0,0,1,1
31,0.753609874211195,0.7491386042579337,0.7550326859729057,0.7560059060466475,1,1,1,1
32,0.25004765620943953,0.7434611744172266,0.739463479073077,0.7516574317053253,0,1,1,1
33,0.753706016555985,0.23757683359258813,0.24988523457836165,0.7404617117400062,1,0,0,1
34,0.7575818633078429,0.7571489919427579,0.749226698394322,0.7494234576692062,1,1,1,1
35,0.23967599067831685,0.7387141689600705,0.25377585777637474,0.7578805435226881,0,1,0,1
36,0.7523107952808272,0.24085323142573392,0.2563208064365232,0.7646076388285183,1,0,0,1
37,0.7487700599924354,0.24796760844544227,0.24399679469606989,0.7549836649643497,1,0,0,1
38,0.7484588017243694,0.24253500292668748,0.24854826783098244,0.7611863933498562,1,0,0,1
39,0.7510377108355952,0.2494813320994675,0.25141389673243375,0.751085795404053,1,0,0,1
40,0.7522080021123339,0.25780881760746394,0.764093184806526,0.7481197038765758,1,0,1,1
41,0.7569373959175829,0.7471506692095581,0.7439762914219308,0.7568025551457589,1,1,1,1
42,0.24912962748066195,0.7541336048121443,0.7512995938726345,0.7449697953379696,0,1,1,1
43,0.2530027368366442,0.7605358100157606,0.7609002492971669,0.733718749426095,0,1,1,1
44,0.726763113029599,0.7570114933507697,0.7443342884435811,0.746539163482449,1,1,1,1
45,0.24645673295015436,0.26372801516752664,0.7615734326601669,0.2437545024609839,0,0,1,0
46,0.7527936818438506,0.7427175013161267,0.24633702671177868,0.7478478865385648,1,1,0,1
47,0.7556677332545905,0.2592343989498616,0.7462655055627178,0.7401101711953401,1,0,1,1
48,0.7490400755916681,0.7559909774734548,0.23778810143318874,0.7425137603929829,1,1,0,1
49,0.255052954594469,0.24474983156577063,0.7281428648977669,0.24013015136265595,0,0,1,0
50,0.7404533124456241,0.7519306918094831,0.23770188463420333,0.7511849098114757,1,1,0,1
51,0.255494428630066,0.7543612182361172,0.7428011120861272,0.7648490862973019,0,1,1,1
52,0.7545955859375395,0.24782548192212187,0.7559407499591198,0.7473464468943757,1,0,1,1
53,0.24469881993212042,0.7371520570965923,0.2444218205539449,0.7338740216646948,0,1,0,1
54,0.2601223795759167,0.740713071084046,0.737011452422847,0.7532836638406912,0,1,1,1
55,0.7662405079433386,0.7321738495313278,0.25154461920979915,0.7397612434690248,1,1,0,1
56,0.24065849409605422,0.24839503469721683,0.7521535554199431,0.2603126802191497,0,0,1,0
57,0.25743369333252436,0.24586860356677703,0.7339841989148976,0.24908265201439775,0,0,1,0
58,0.2587989405586607,0.2414741583398848,0.7537485349800997,0.25030493262691755,0,0,1,0
59,0.24021257049958264,0.7674777939775991,0.763350749450982,0.7525423733282212,0,1,1,1
60,0.26018366246067237,0.23371336183205754,0.23236150147231613,0.7436980901264878,0,0,0,1
61,0.2399468770853192,0.24941906267120645,0.24946136033638125,0.24318839995535857,0,0,0,0
62,0.7627680436992759,0.24549579366736202,0.2433375846714932,0.748092233212068,1,0,0,1
