index,thickness,slant,width,intensity,thickness_labels,slant_labels,width_labels,intensity_labels,y
0,0.7425394035837459,0.7470816462040893,0.7534344340435164,0.25439350911776587,1,1,1,0,1.0
1,0.7707721297922004,0.741640295435681,0.2524949103267756,0.7522836671642089,1,1,0,1,0.7
2,0.23906303508209156,0.24584235187867393,0.2629420361914844,0.26535225700142967,0,0,0,0,0.0
3,0.2501795835622306,0.2470312432092311,0.23968114537526933,0.25516666249048847,0,0,0,0,0.0
4,0.7573255280468167,0.7618462414549985,0.7838622561077362,0.7470487707116502,1,1,1,1,1.0
5,0.7524101338133926,0.2461697324682242,0.7419071042552886,0.746525079541057,1,0,1,1,0.7
6,0.25451462319203305,0.7474176669177137,0.7502189726016655,0.7565030267224161,0,1,1,1,0.6
7,0.7745796026558384,0.7419470111807136,0.254806731404209,0.7399610605597533,1,1,0,1,0.7
8,0.23814055213993857,0.24377518178224114,0.26600744161836387,0.2388686464602802,0,0,0,0,0.0
9,0.7559332916295083,0.7587918896952829,0.7530482220001979,0.7399749798565316,1,1,1,1,1.0
10,0.7556947745812774,0.7529220618154819,0.23979491966322553,0.261188607260735,1,1,0,0,0.7
11,0.7596145017346274,0.7561891945982638,0.25544105085166,0.24563979594575608,1,1,0,0,0.7
12,0.24017964996665253,0.7495234268753291,0.7545666171948484,0.740138024115231,0,1,1,1,0.6
13,0.7516989488134517,0.7468946875773663,0.24541390669940527,0.7494278575273216,1,1,0,1,0.7
14,0.7581124743731263,0.7450493479416742,0.7420557226978257,0.7591492016313665,1,1,1,1,1.0
15,0.2536735375619504,0.25549529564037843,0.2455080491736394,0.2299092762624888,0,0,0,0,0.0
16,0.7551582756152937,0.7474403815939482,0.2423979482849023,0.25221746989633814,1,1,0,0,0.7
17,0.27510348057179795,0.7355852773573835,0.24234354337320907,0.7448650313026268,0,1,0,1,0.3
18,0.25799073959221286,0.25300272808557356,0.7482639920044651,0.24491198754066135,0,0,1,0,0.3
19,0.7513363881811278,0.7531222533472595,0.25689907582475696,0.7483143561193324,1,1,0,1,0.7
20,0.7465293257627699,0.7509324103108119,0.26417501663378207,0.25384513698000216,1,1,0,0,0.7
21,0.23969483873433597,0.7434553108480673,0.2331950343586369,0.7465930333248519,0,1,0,1,0.3
22,0.2417021231122743,0.24761743177440723,0.7482550445242728,0.2470223167773946,0,0,1,0,0.3
23,0.7551899870286751,0.7649433761694844,0.2509411475921049,0.24513217771853618,1,1,0,0,0.7
24,0.7477696286371895,0.759255726299905,0.25054927333765986,0.7521693188718646,1,1,0,1,0.7
25,0.7493134503462836,0.7263990481579317,0.7508488892577999,0.25921196930853135,1,1,1,0,1.0
26,0.24289020369314757,0.2519586756999699,0.2332601491001376,0.24582500471073165,0,0,0,0,0.0
27,0.24501020050404962,0.7345671268059711,0.2527329052778576,0.755051475696553,0,1,0,1,0.3
28,0.2384385177142348,0.7662148804757628,0.7454300883308919,0.7521639319583491,0,1,1,1,0.6
29,0.2475540550352912,0.7436235983253324,0.24852995946731307,0.25435497967598136,0,1,0,0,0.3
30,0.7508193772841857,0.7696976550002035,0.7520167135953036,0.24402419235103712,1,1,1,0,1.0
31,0.24786211519692408,0.23163426746251367,0.747046033845276,0.2565849603023952,0,0,1,0,0.3
32,0.7405128326708198,0.7568598181166615,0.2467053766384896,0.2702310884679095,1,1,0,0,0.7
33,0.2539258515570936,0.25449795033803174,0.2522658631085075,0.2574884723799293,0,0,0,0,0.0
34,0.7399849989014905,0.7599709822577912,0.747518108660734,0.25192232849980395,1,1,1,0,1.0
35,0.7476639317729676,0.7595897914500277,0.7453009481537923,0.7600069706038945,1,1,1,1,1.0
36,0.7432514934886769,0.7308289006298081,0.25933071981554856,0.2507199278552674,1,1,0,0,0.7
37,0.26505596911381973,0.7431953120257105,0.24169497815003685,0.7324977356671251,0,1,0,1,0.3
38,0.23758195491789538,0.748894012186078,0.2601453581872743,0.7420276306677219,0,1,0,1,0.3
39,0.2389948097434626,0.7562440215732857,0.755717488389925,0.750316294979584,0,1,1,1,0.6
40,0.26178423132473483,0.7276044658796942,0.24163910953046933,0.7551588861719893,0,1,0,1,0.3
41,0.736460532416178,0.7666313679793486,0.2498919094330696,0.2575017355543903,1,1,0,0,0.7
42,0.2663912121571398,0.2618844309508822,0.7612624956356406,0.2495183706708879,0,0,1,0,0.3
43,0.2425842642007796,0.24741968463717665,0.2601001713113899,0.7480522259010992,0,0,0,1,0.0
44,0.25853244453480984,0.2568122141328682,0.7501322439975595,0.23553807462805845,0,0,1,0,0.3
45,0.7585298369444001,0.7347582024268288,0.753236711845016,0.2393898732110993,1,1,1,0,1.0
46,0.23897088799541058,0.7518445565501898,0.25136422030769046,0.7490316241194823,0,1,0,1,0.3
47,0.247846121707667,0.7535390164224465,0.7469321030751355,0.747380956588692,0,1,1,1,0.6
48,0.24924778851345733,0.7486155729407893,0.749116694034517,0.7528328796015605,0,1,1,1,0.6
49,0.7513936612651605,0.7268583558607102,0.24083857802136127,0.7609761805678245,1,1,0,1,0.7
50,0.7517012702639726,0.7546017713883708,0.7471323881547316,0.22866949166963535,1,1,1,0,1.0
51,0.757266311172697,0.7386707910661149,0.23725950885620223,0.23443696510975207,1,1,0,0,0.7
52,0.2513367369949864,0.7467412894664511,0.25394439771574656,0.7515052697846566,0,1,0,1,0.3
53,0.7503739339404891,0.7379985679507108,0.2553921379117439,0.2582001168825965,1,1,0,0,0.7
54,0.7431233432672123,0.7633816822986442,0.24803940067148247,0.7513533149733497,1,1,0,1,0.7
55,0.7440240715653084,0.7477228480328252,0.2623570479748218,0.23545450445690502,1,1,0,0,0.7
56,0.24818603128184313,0.7460628866291177,0.7449581997344564,0.7387595665726077,0,1,1,1,0.6
57,0.248232473922487,0.24201669204502668,0.761270413836952,0.2577888118218689,0,0,1,0,0.3
58,0.2643121678165515,0.7526439760967282,0.7480430169746594,0.7604532101338536,0,1,1,1,0.6
59,0.7481966318286625,0.7574939551572407,0.7606935416305478,0.7394270707439469,1,1,1,1,1.0
60,0.7455308895393166,0.7515627912296076,0.25625713066534733,0.24479950006547543,1,1,0,0,0.7
61,0.24914774541950907,0.23746708358702098,0.2462220064557933,0.2520004440947081,0,0,0,0,0.0
62,0.7604250925870955,0.7523862740204801,0.23356423821355943,0.26045583842255454,1,1,0,0,0.7
63,0.25290836009242906,0.24420266613706318,0.24685503693007818,0.25827321668169195,0,0,0,0,0.0
64,0.7437956991462676,0.7422325143185362,0.24668433490629652,0.7540567205836463,1,1,0,1,0.7
65,0.7366380453259741,0.7482237703972052,0.7349776989365752,0.7517419139865434,1,1,1,1,1.0
66,0.7483483437990204,0.7461536935098926,0.7369732730252704,0.2488287358626708,1,1,1,0,1.0
67,0.7362108998650787,0.755270850376684,0.7486370511301015,0.2636294672783983,1,1,1,0,1.0
68,0.24402120901733068,0.25897010830375994,0.7543130863776908,0.2519719620101477,0,0,1,0,0.3
69,0.7402574096794187,0.7622732140307107,0.7528645802058825,0.2566631795970225,1,1,1,0,1.0
70,0.7487070773740564,0.7723194144774017,0.7512965684706052,0.23918560727126997,1,1,1,0,1.0
71,0.23895182735843246,0.7518990048288453,0.23910124185938417,0.7292212784982328,0,1,0,1,0.3
72,0.7466418203256752,0.7487916192897343,0.25204482026082836,0.23886480826989084,1,1,0,0,0.7
73,0.7609020416062475,0.754268211972046,0.7405114229983355,0.7339317153150627,1,1,1,1,1.0
74,0.7246980921845263,0.754165889225661,0.7487618317743727,0.7425609017298788,1,1,1,1,1.0
75,0.748277170069037,0.22364961269955314,0.26317064327595246,0.7527245809324659,1,0,0,1,0.4
76,0.24951824039595993,0.7378687576775342,0.7417736563072403,0.7582467981164585,0,1,1,1,0.6
77,0.25811676905573233,0.7564226139624419,0.761510412828293,0.7530966090619874,0,1,1,1,0.6
78,0.7478145087381383,0.7554757165526735,0.7640795001847299,0.2674419333723581,1,1,1,0,1.0
79,0.24695596636913586,0.2398375814348934,0.7569787155127187,0.2543570776542518,0,0,1,0,0.3
80,0.26228961415700125,0.7554662481398777,0.2604607716990208,0.7550248369690011,0,1,0,1,0.3
81,0.24918785382613406,0.24318370196071049,0.2515606474663447,0.23973107031099458,0,0,0,0,0.0
82,0.7723420118252415,0.7451415635738863,0.2478470521066011,0.2685034689241863,1,1,0,0,0.7
83,0.7540636654827564,0.7466163530864794,0.26122226770842827,0.26010248404296116,1,1,0,0,0.7
84,0.2544788936319361,0.7296723081400497,0.25435345097126993,0.7417174232300068,0,1,0,1,0.3
85,0.768392533167327,0.7462813783140485,0.7232716078630512,0.2407204234702276,1,1,1,0,1.0
86,0.2390168922571606,0.2317326913851088,0.25943075264134474,0.2537149287104537,0,0,0,0,0.0
